strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Germany/Visbek-IDT13347/2011	EPI641147	H3N2	2011-01-01	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Gescher/4011/2005	MK361749	H3N2	2005-04-06	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Gescher/5194/2006	MK361983	H3N2	2006-04-27	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Geseke/3766/2004	MK361662	H3N2	2004-12-22	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Glandorf/18169/2013	MK363038	H3N2	2013-07-03	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Gnas/5926/2007	MK362152	H3N2	2007-02-16	Swine	Austria	Europe	Swine	swine	Swine
A/swine/Goldenstedt/20754/2014	MK363150	H3N2	2014-10-16	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Goldenstedt/8310a/2008	MK362566	H3N2	2008-12-11	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Grebenau/3887/2005	MK361694	H3N2	2005-02-15	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Guangdong/01/1998	FJ830852	H3N2	1998-XX-XX	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/01/2002	EPI176338	H3N2	2002-01-01	Swine	China	China	Swine	swine	Swine
A/Swine/Guangdong/01/2005	EPI174987	H3N2	2005-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/02/2005	EPI174998	H3N2	2005-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/03/2005	EPI175006	H3N2	2005-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/04/2005	EPI175014	H3N2	2005-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/102/2002	EPI226607	H3N2	2002-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/106/2002	EPI236387	H3N2	2002-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/107/2002	EPI236395	H3N2	2002-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/110/2002	EPI236403	H3N2	2002-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/111/2002	EPI236411	H3N2	2002-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/113/2002	EPI236419	H3N2	2002-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/1210/2012	KM027908	H3N2	2012-04-12	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/1232/2012	KM027916	H3N2	2012-04-12	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/1593/2012	KM027924	H3N2	2012-05-10	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/1598/2012	KM027932	H3N2	2012-05-10	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/1599/2012	KM027940	H3N2	2012-05-10	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/1601/2012	KM027948	H3N2	2012-05-10	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/164/06	EPI126761	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/165/06	EPI126763	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/166/06	EPI126765	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/211/2006	EPI287539	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/223/2006	EPI287540	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/2863/2012	KM029732	H3N2	2012-08-16	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/2919/2012	KM029804	H3N2	2012-08-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/3488/2011	KM027604	H3N2	2011-10-20	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/3494/2011	KM027612	H3N2	2011-10-20	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/3502/2011	KM027620	H3N2	2011-10-20	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/3767/2011	KM027756	H3N2	2011-11-10	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/423/2006	EPI287541	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/7/2006	EPI287535	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/811/2006	EPI287542	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/938/2012	KM027892	H3N2	2012-03-22	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/947/2012	KM027900	H3N2	2012-03-22	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/968/2006	EPI287543	H3N2	2006-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/L21/2011	JX096501	H3N2	2011-02-27	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/L22/2010	EPI475467	H3N2	2010-02-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/L23/2010	EPI475477	H3N2	2010-02-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/L5/2010	EPI471113	H3N2	2010-02-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2701/2012	KM029708	H3N2	2012-08-09	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2712/2012	KM029716	H3N2	2012-08-09	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2717/2012	KM029724	H3N2	2012-08-09	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2883/2012	KM029740	H3N2	2012-08-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2885/2012	KM029748	H3N2	2012-08-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2892/2012	KM029764	H3N2	2012-08-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2893/2012	KM029772	H3N2	2012-08-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/NS2895/2012	KM029780	H3N2	2012-08-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangdong/Z5/2003	EPI179053	H3N2	2003-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/1/2004	EPI229382	H3N2	2004-03-25	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/1874/2012	KM028492	H3N2	2012-07-15	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/2242/2011	KM028012	H3N2	2011-08-07	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/2253/2011	KM028020	H3N2	2011-08-07	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/2518/2011	KM028044	H3N2	2011-08-28	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/2803/2011	KM028052	H3N2	2011-09-24	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/3130/2011	KM028212	H3N2	2011-10-30	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/508/2012	KM028460	H3N2	2012-03-11	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/650/2012	KM028468	H3N2	2012-03-25	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/JG1/2014	EPI1081677	H3N2	2014-03-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/JGB4/2013	KM061023	H3N2	2013-06-XX	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NNXD/2013	KM061015	H3N2	2013-04-01	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS1402/2012	KM028476	H3N2	2012-06-03	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS1409/2012	KM028484	H3N2	2012-06-03	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS2394/2012	KM029892	H3N2	2012-09-02	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS2783/2010	JQ220532	H3N2	2010-11-07	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3086/2011	KM028164	H3N2	2011-10-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3099/2011	KM028180	H3N2	2011-10-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3106/2011	KM028188	H3N2	2011-10-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3108/2011	KM028196	H3N2	2011-10-23	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3891/2011	KM028428	H3N2	2011-12-30	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3900/2011	KM028436	H3N2	2011-12-30	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3905/2011	KM028444	H3N2	2011-12-30	Swine	China	China	Swine	swine	Swine
A/swine/Guangxi/NS3918/2011	KM028452	H3N2	2011-12-30	Swine	China	China	Swine	swine	Swine
A/swine/Guatemala/CIP049-IP040078/2010	EPI645575	H3N2	2010-10-07	Swine	Guatemala	North America	Swine	swine	Swine
A/swine/Guatemala/MM-160/2013	MW911597	H3N2	2013-12-XX	Swine	Guatemala	North America	Swine	swine	Swine
A/swine/Guenne/21206/2015	MK363174	H3N2	2015-01-21	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Haltern/14710/2012	MK362822	H3N2	2012-02-01	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hannover/3906/2005	MK361702	H3N2	2005-02-21	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hanoi/10_715/2018	EPI2409667	H3N2	2018-09-27	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/10_716/2018	EPI2409675	H3N2	2018-09-27	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/10_717/2018	EPI2409683	H3N2	2018-09-27	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/10_984/2018	EPI2409691	H3N2	2018-11-27	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_545/2016	EPI2409883	H3N2	2016-06-30	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_550/2016	EPI2409891	H3N2	2016-06-30	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_584/2016	EPI2409899	H3N2	2016-06-30	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_677/2016	EPI2409907	H3N2	2016-07-21	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_829/2016	EPI2409947	H3N2	2016-08-25	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_834/2016	EPI2409955	H3N2	2016-08-25	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_869/2016	EPI2409971	H3N2	2016-08-25	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/6_873/2016	EPI2409984	H3N2	2016-08-25	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_268/2016	EPI2410003	H3N2	2016-11-25	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_479/2016	EPI2410131	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_480/2016	EPI2410146	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_490/2016	EPI2410162	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_507/2016	EPI2410178	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_522/2016	EPI2410194	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_523/2016	EPI2410215	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_556/2016	EPI2410234	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/7_562/2016	EPI2410250	H3N2	2016-12-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_116/2017	EPI2410281	H3N2	2017-04-20	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_136/2017	EPI2410297	H3N2	2017-04-20	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_486/2017	EPI2410361	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_495/2017	EPI2410377	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_496/2017	EPI2410393	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_507/2017	EPI2410410	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_509/2017	EPI2410426	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_514/2017	EPI2410442	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_522/2017	EPI2410457	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_524/2017	EPI2410472	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_527/2017	EPI2410489	H3N2	2017-07-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_743/2017	EPI2410505	H3N2	2017-08-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_744/2017	EPI2410520	H3N2	2017-08-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_745/2017	EPI2410537	H3N2	2017-08-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_746/2017	EPI2410552	H3N2	2017-08-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_765/2017	EPI2410568	H3N2	2017-08-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_767/2017	EPI2410585	H3N2	2017-08-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_905/2017	EPI2410648	H3N2	2017-09-28	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/8_963/2017	EPI2410728	H3N2	2017-10-26	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_179/2017	EPI2416000	H3N2	2017-11-30	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_217/2017	EPI2410854	H3N2	2017-11-30	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_888/2018	EPI2410901	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_889/2018	EPI2410918	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_925/2018	EPI2410934	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_935/2018	EPI2410950	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_937/2018	EPI2410966	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_947/2018	EPI2410981	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_948/2018	EPI2410997	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_954/2018	EPI2411013	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_958/2018	EPI2411029	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_961/2018	EPI2411044	H3N2	2018-04-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hanoi/9_989/2018	EPI2411060	H3N2	2018-05-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Haren/13906/2011	MK362790	H3N2	2011-09-12	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Harmstrub/5445/2006	MK362044	H3N2	2006-08-03	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hassendorf/2929/2004	MK332395	H3N1	2004-01-26	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Heiden/21511/2015	MK363206	H3N2	2015-03-30	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Heiden/5945/2007	MK362168	H3N2	2007-02-22	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Heilongjiang/1/05	EPI126759	H3N2	2005-01-01	Swine	China	China	Swine	swine	Swine
A/swine/Heilongjiang/10/2007	EPI273351	H3N2	2007-08-01	Swine	China	China	Swine	swine	Swine
A/swine/Henan/1/2010	KF541238	H3N2	2010-02-01	Swine	China	China	Swine	swine	Swine
A/swine/Herford/5932/2007	MK362160	H3N2	2007-02-19	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hertzen/IDT4317/2005	EPI1781130	H3N2	2005-07-22	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Herzebrock-Clarholz/4193/2005	MK361810	H3N2	2005-06-16	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Herzlake/19959/2014	MK363118	H3N2	2014-04-02	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Herzlake/IDT5335/2006	EPI1781297	H3N2	2006-06-20	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Herzlake/IDT5336/2006	EPI1781304	H3N2	2006-06-20	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Herzlake/IDT5337/2006	EPI1781311	H3N2	2006-06-20	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hidalgo/HgoDMZC11/2015	MH006715	H3N2	2015-01-12	Swine	Mexico	North America	Swine	swine	Swine
A/swine/Hilter/5143/2006	MK361959	H3N2	2006-04-10	Swine	Germany	Europe	Swine	swine	Swine
A/swine/HoChiMinh/01-16-2/2011	EPI524347	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-17-2/2011	EPI537192	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-18-2/2011	EPI532733	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-19-2/2011	EPI537200	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-20-2/2011	EPI537208	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-21-2/2011	EPI532725	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-22-2/2011	EPI537216	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-23-2/2011	EPI537224	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-24-2/2011	EPI537232	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-25-2/2011	EPI537240	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-26-2/2011	EPI532717	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-27-2/2011	EPI537248	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-29-2/2011	EPI537256	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-30-2/2011	EPI537264	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Hoerstel/13612-1/2011	MK362774	H3N2	2011-07-13	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hoerstel/13612-2/2011	MK362782	H3N2	2011-07-13	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hoerstel/3763/2004	MK361646	H3N2	2004-12-06	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Holtrup/6358/2007	MK332419	H3N1	2007-08-09	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Holzwickede/6367a/2007	MK362230	H3N2	2007-08-20	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Hong_Kong/1002/2016	ON849784	H3N2	2016-02-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1029/2016	ON849792	H3N2	2016-02-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/107/2016	ON849800	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1071/2012	KM029388	H3N2	2012-03-15	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/114/2016	ON849808	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1144/02	AY363471	H3N2	2002-01-01	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/115/2016	ON849816	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1158/2014	ON849824	H3N2	2014-03-06	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1197/02	AY363472	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1212/02	AY363463	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/126/1982	LC431433	H3N2	1982-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1265/2014	ON849832	H3N2	2014-03-20	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1284/2012	KM029420	H3N2	2012-04-12	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1311/01	AY363459	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1327/2013	ON849840	H3N2	2013-03-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1331/2013	ON849848	H3N2	2013-03-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1424/2013	ON849876	H3N2	2013-04-11	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1514/2013	ON849884	H3N2	2013-04-11	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/168/2012	KM029220	H3N2	2012-01-05	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/171/2016	ON849892	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1867/2015	ON849900	H3N2	2015-04-23	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1870/2015	ON849908	H3N2	2015-04-23	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1899/2015	ON849916	H3N2	2015-04-23	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2021/2014	ON849924	H3N2	2014-03-22	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2023/2014	ON849932	H3N2	2014-03-22	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2135/2015	ON849940	H3N2	2015-05-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2308/2014	ON849948	H3N2	2014-06-05	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/234/2016	ON849956	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/238/2016	ON849964	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2405/98	AF400761	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2422/98	AF400762	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2429/98	AF400763	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2454/2012	KM029484	H3N2	2012-07-05	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/246/2016	ON849972	H3N2	2016-01-07	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2503/2011	JQ220534	H3N2	2011-06-16	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2732/2014	ON849980	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2746/2013	ON849988	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2757/2014	ON849996	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2789/2013	ON850004	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2795/2013	ON850012	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2796/2013	ON850020	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2801/2014	ON850028	H3N2	2014-07-03	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2820/2015	ON850036	H3N2	2015-06-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2821/2015	ON850044	H3N2	2015-06-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2857/2011	KM028636	H3N2	2011-07-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2904/2013	ON850052	H3N2	2013-07-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2931/2011	KM028644	H3N2	2011-07-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/2954/2011	KM028652	H3N2	2011-07-21	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3015/2013	ON850060	H3N2	2013-07-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3033/2011	KM028684	H3N2	2011-08-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3039/2011	KM028692	H3N2	2011-08-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3044/2011	KM028700	H3N2	2011-08-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3049/2011	KM028708	H3N2	2011-08-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3090/2011	KM028716	H3N2	2011-08-04	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3094/2015	ON850068	H3N2	2015-07-02	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/312/00	AY363457	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3174/2013	ON850076	H3N2	2013-07-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3235/2011	KM028732	H3N2	2011-08-18	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3238/2011	KM028748	H3N2	2011-08-18	Swine	Hong Kong	China	Swine	swine	Swine
